district,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4,state,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5
pashchim champaran,30.5387,7.6601133,11.428007,54.134548,143.21095,17.855774,-530136.9041,5.9405036,64.415649,86.608009,87.199471,1.8514237,396.1271498,28.917208,3.7613258,53.232861,99.553162,15.745555,-82539.77045,6.3221784,0.91014206,82.187874,26.174036,36.090862,0.40979469,1894.97216,50.517147,1.4416291,4.4354196,29.197561,16.800665,6.131341,-159928.55,2291.0994,3.8987875,43.657791,bihar,41.000336,28.438753,1.0953892,4.9491186,59.92345,1.9039706,-678061.6029,18.566984,81.433014,6.0769172,74.98101,24.042503,0.97648811,45.607674,9.9133854,74.874084,20.908533,22.613577,27.648014,2340.270578,30.5387,7.6601133,11.428007,79.336632,17.855774,-530136.88,5.9405036,64.415649,64.415649,94.267799,86.608009,87.199471,60.089588,11.534282,14.982763,12.329635,4.9351602,9.8712416,19.149015,17.141993,36.017963,43.246532,32.349377,1.6019924,0.0,37.156986,5.1244535,1.0003612,17.642155,21.727547,396.1271498
purba champaran,31.631691,7.6375508,14.43322,48.027718,155.25536,6.1675038,-245569.4721,6.3718848,66.654175,88.207382,84.305222,1.7642663,474.429647,28.800434,3.2783608,58.346188,105.60644,8.7909012,-87682.95482,6.6292491,1.1450129,80.601486,29.337246,41.272713,0.34639722,2757.9393,46.934669,1.4178691,3.9181793,29.21599,7.4792023,6.500567,-110856.69,3232.3689,4.35919,49.648918,bihar,30.153526,28.396421,1.0252728,4.6223612,55.011314,2.005816,-568597.1898,11.328706,88.671288,6.0479302,77.131729,21.04904,1.8192295,58.053856,4.0299096,77.850906,22.874571,21.126369,33.808266,3270.973417,31.631691,7.6375508,14.43322,82.750343,6.1675038,-245569.47,6.3718848,66.654175,66.654175,95.649269,88.207382,84.305222,73.703438,9.0828028,6.2880611,19.644909,3.1842821,5.781745,8.666214,22.558956,33.06675,54.176807,51.68261,2.3283706,2.0840671,43.878235,19.954836,11.488981,8.1101151,7.2288542,474.429647
sheohar,30.523384,7.3433332,23.001522,45.707989,134.34267,7.577323,-670263.3394,4.6919227,63.498528,89.369354,81.45295,1.7825358,65.80904919,28.133244,3.4610994,54.990948,80.729347,4.1155686,-89425.18692,6.2591352,1.0886966,79.456573,32.501965,53.597061,0.42043951,380.3501816,35.772293,1.3620963,4.0337338,28.485792,5.846446,5.4755287,-175099.55,446.15924,3.8822339,53.613319,bihar,40.331959,28.373854,1.0361629,4.7637777,56.300766,1.8802302,-662117.8541,5.7147408,94.285263,4.9466896,73.211464,25.348217,1.4403192,49.037395,18.349281,73.449226,22.942593,24.457655,32.54755,406.1143528,30.523384,7.3433332,23.001522,71.399231,7.577323,-670263.31,4.6919227,63.498528,63.498528,95.793488,89.369354,81.45295,70.906906,8.0023327,10.557413,15.671699,10.343179,9.6494179,14.509143,15.603651,28.95643,56.683113,31.721109,6.0707259,0.88391191,40.388874,13.116654,8.6594772,26.605946,10.074498,65.80904919
sitamarhi,29.94512,7.0554309,18.229521,49.598518,128.24983,5.9607563,-481669.0946,5.9832492,55.38456,89.215378,81.580444,1.7793027,400.8982692,28.5264,3.4176123,52.18103,72.692276,8.2187662,-97289.51082,6.5334449,0.9108268,77.829979,29.223961,42.543758,0.37649399,2073.420091,46.671619,1.4028087,4.0070252,28.756266,7.0897613,6.258347,-159568.13,2474.3184,3.6378186,55.557556,bihar,30.81012,27.870668,1.0904809,4.8229651,59.84053,1.852924,-689155.9506,4.275033,95.724968,5.7854953,75.308678,22.922045,1.7692734,58.405258,7.994525,77.049461,20.935373,21.166485,24.579075,2221.96591,29.94512,7.0554309,18.229521,73.505913,5.9607563,-481669.09,5.9832492,55.38456,55.38456,100.0,89.215378,81.580444,73.642441,15.65241,11.009599,13.359743,3.6991761,7.1755118,15.02866,11.793386,26.285339,41.179432,39.466011,2.5585775,3.4180934,49.702934,17.651245,1.8914202,20.488649,13.123852,400.8982692
madhubani,31.558693,7.5788198,20.695654,42.915722,131.80817,5.0217843,-589509.4721,5.7235651,67.978462,86.111557,81.385513,1.4711584,318.0637,29.398148,3.6801691,57.851036,98.737213,3.9508748,-85971.27553,6.2871623,0.93178499,80.708221,27.013897,41.894508,0.38234866,2423.215866,44.217049,1.0888097,4.1325197,29.64883,4.4863296,6.0053635,-144395.53,2741.2795,3.8986506,33.070953,bihar,27.361954,28.588676,1.1164955,5.2482362,57.293491,1.793191,-713195.259,3.4188919,96.581108,5.4459147,76.091675,21.487844,2.4204793,58.749603,13.268911,73.351913,20.440224,26.292923,31.521193,2480.603262,31.558693,7.5788198,20.695654,70.377983,5.0217843,-589509.5,5.7235651,67.978462,67.978462,96.534348,86.111557,81.385513,68.004784,21.776987,19.57476,18.792892,15.87766,21.637691,26.214998,26.423603,47.75872,26.27121,19.68342,1.5067915,1.1050133,39.130352,16.571041,7.0946798,17.288935,0.0,318.0637
supaul,32.425568,5.923305,22.31484,38.351543,116.38501,8.3107014,-990193.661,5.7781754,68.107597,91.350006,75.109863,1.3326339,223.3452128,28.813847,3.0838959,61.767532,86.673149,4.0644336,-102611.665,6.1903205,1.1219144,83.003174,31.654989,43.013458,0.29138127,1283.110631,48.336548,1.0412526,3.504863,29.349316,6.1875677,5.9842482,-234203.44,1506.4558,2.8394091,29.711861,bihar,38.938248,28.654528,0.86425263,3.8209484,48.440418,1.4308531,-973733.3179,5.3515167,94.648483,6.0351105,79.950539,18.151651,1.8978143,52.411758,15.109078,75.295578,19.345127,23.402016,38.595451,1429.606535,32.425568,5.923305,22.31484,63.560478,8.3107014,-990193.69,5.7781754,68.107597,68.107597,97.888275,91.350006,75.109863,63.228928,18.722675,23.006405,25.431114,10.392788,15.80849,22.651186,20.192825,39.302372,49.963333,37.832745,1.5199609,7.6624146,49.876633,13.344776,7.910151,25.735086,13.623379,223.3452128
araria,30.648546,5.9462233,29.772118,45.582767,124.33664,14.611981,-796252.0031,6.5748291,70.618858,88.092194,70.647232,1.3457035,334.6190839,28.259783,3.3527119,52.170788,77.076523,7.4942751,-101707.8653,5.9740849,0.93096977,77.09642,28.547583,35.196518,0.29909989,1637.826755,52.895676,1.0466036,3.7926927,28.66503,11.053128,6.274457,-219535.05,1972.4458,2.5935113,47.260117,bihar,46.109726,28.219883,0.88669807,3.9215136,49.754986,1.5801945,-944274.0728,9.7284908,90.271507,6.3592,79.005165,18.044334,2.9505012,41.982468,13.430307,77.528488,22.714989,20.91766,32.816418,1775.31689,30.648546,5.9462233,29.772118,67.460564,14.611981,-796252.0,6.5748291,70.618858,70.618858,99.036476,88.092194,70.647232,74.442734,35.29002,37.923073,40.288353,26.126614,30.744606,37.083378,37.671333,57.646168,44.161236,33.011284,3.1119859,3.1216035,52.711422,12.361476,6.1802874,24.980246,15.28497,334.6190839
kishanganj,29.570229,4.8594427,33.111897,31.37915,108.53857,13.579357,-864524.6289,5.6864529,61.455303,90.906471,67.530228,1.4989691,172.8396318,28.046124,3.0083385,60.9254,66.400436,8.6894255,-95283.05064,5.8284826,0.87584448,69.409164,26.930145,23.361303,0.25773677,965.9425977,67.545166,1.2412323,3.2892914,28.277447,11.134392,5.7574677,-212035.34,1138.7822,1.8511043,42.13813,bihar,53.266262,27.46327,0.93555075,4.0989432,50.926643,1.68385,-781441.7669,11.084842,88.915161,5.6089416,68.097122,29.010138,2.8927431,37.640209,10.060379,75.163353,21.21072,23.642946,17.036631,1109.707489,29.570229,4.8594427,33.111897,61.229237,13.579357,-864524.63,5.6864529,61.455303,61.455303,100.0,90.906471,67.530228,76.494804,10.888242,18.967735,26.502586,12.48726,5.1575661,29.290163,37.396519,61.85944,46.584969,32.352371,2.5093977,4.0766587,51.53392,12.331289,1.6089615,7.8319616,10.795725,172.8396318
purnia,30.361559,5.5473137,30.417988,38.850899,112.88172,15.256196,-1056629.496,6.1031671,67.514725,84.20256,70.46212,1.2473444,362.9175879,28.226086,3.7670858,50.325291,91.189781,14.432448,-89514.92946,5.8527784,0.91796273,75.864807,27.519247,38.135345,0.41571233,1770.792386,46.067215,0.83163202,4.0698805,28.589304,14.844322,5.977973,-254009.11,2133.71,1.7802279,21.69194,bihar,26.011749,27.833561,0.96856654,4.3755155,50.753082,1.671967,-891983.458,13.121475,86.878525,5.8373713,79.698029,18.101706,2.2002621,58.190811,11.211207,76.304955,24.686705,21.145126,28.950369,1984.585255,30.361559,5.5473137,30.417988,63.986214,15.256196,-1056629.5,6.1031671,67.514725,67.514725,94.189476,84.20256,70.46212,72.543579,15.139766,17.376484,22.917513,9.5931063,12.759905,15.443098,24.959366,39.553356,50.783741,34.706127,6.0446172,3.4613519,50.147049,24.942299,15.465888,18.091,23.6649,362.9175879
katihar,31.104931,6.311028,18.367109,50.247772,120.35257,11.89006,-899344.2588,5.8072052,59.540855,85.781769,80.568474,1.3892561,280.7841847,28.931736,3.6922371,56.503754,80.955406,10.311947,-89736.98165,5.6249075,0.81677729,78.583565,27.346554,37.469738,0.32371387,1516.379505,48.312031,1.0655422,4.1013904,29.271271,11.101004,5.7160563,-216227.92,1797.1637,2.6187909,39.397163,bihar,48.483032,28.26511,1.0243578,4.56885,55.647789,1.6783727,-860541.655,9.114687,90.885315,5.5588183,77.837448,18.780704,3.3818476,37.298737,10.277886,71.41806,22.910931,27.674999,27.940617,1687.458759,31.104931,6.311028,18.367109,63.475819,11.89006,-899344.25,5.8072052,59.540855,59.540855,98.474297,85.781769,80.568474,60.549397,23.831236,28.152609,39.125996,3.0564313,33.252689,19.009829,51.608829,63.198627,56.139763,24.806129,2.0974214,5.1366286,39.908543,26.019287,8.5122795,25.687366,32.096279,280.7841847
madhepura,30.543894,7.3804927,15.705679,52.585159,143.80005,3.7014854,-1070289.949,6.2803683,70.426331,92.786072,82.187248,1.400084,193.6300023,29.239771,3.0139556,64.751289,61.781429,5.1953526,-99469.22572,5.893899,0.94205403,83.789116,31.051338,48.286179,0.28789452,1078.279816,44.499893,1.1121895,3.6786981,29.438305,4.4484191,6.0871334,-247262.73,1271.9098,4.3665371,82.018616,bihar,44.754066,28.308264,1.0380419,4.6276345,58.618076,1.4417512,-1042869.694,4.2950912,95.70491,5.8429065,81.296059,17.292864,1.4110819,48.032005,7.5611987,71.611526,20.481701,27.582434,33.894939,1132.472041,30.543894,7.3804927,15.705679,75.482353,3.7014854,-1070290.0,6.2803683,70.426331,70.426331,100.0,92.786072,82.187248,52.843803,13.518074,17.650576,21.467937,4.143167,19.621277,14.12841,23.985006,33.352139,50.536991,34.405071,2.0188007,1.1441559,35.461845,20.116844,9.7834997,36.049339,24.363474,193.6300023
saharsa,29.015944,5.74019,38.191334,41.389854,120.19149,16.083372,-916236.0178,5.8003736,66.79406,94.77372,87.141068,1.5083015,212.2015399,28.485174,3.6355901,56.884499,76.684586,6.8947611,-92660.66803,6.3686275,1.0136821,77.480873,27.065853,27.663025,0.29226238,1000.639875,67.110695,1.2160392,4.0038157,28.578039,11.489067,6.0845003,-236755.31,1212.8414,2.1046,43.506905,bihar,41.326424,28.098171,0.88929445,4.1409268,45.938656,1.6734637,-841321.8331,10.464632,89.53537,5.8856483,82.790771,15.411828,1.7973986,53.447296,11.088172,74.463638,19.510689,24.891573,38.684097,1062.664009,29.015944,5.74019,38.191334,63.407101,16.083372,-916236.0,5.8003736,66.79406,66.79406,92.58918,94.77372,87.141068,74.203262,15.321454,11.987579,21.132448,11.823345,5.8712978,25.58235,24.374849,44.954552,53.18964,35.523441,2.699476,5.5039468,43.315289,7.8399658,2.1716964,14.486629,2.8117111,212.2015399
darbhanga,32.405369,7.6154909,19.61466,45.952282,137.79044,19.574156,-524213.0152,5.9727273,62.648468,91.553711,70.935081,1.3082212,420.8864117,28.690954,4.0126829,54.466278,120.05853,7.9861445,-82783.81272,6.5089116,0.96137768,79.155006,25.406843,50.240009,0.36788073,2339.551984,41.313702,0.94034052,4.562006,29.257294,13.78015,6.2408195,-150088.91,2760.4385,3.602808,17.731911,bihar,40.442635,28.405827,1.0186148,4.7718329,51.086132,1.9144752,-625830.4476,13.868068,86.131927,5.9929118,73.965309,24.000883,2.0338049,51.111076,11.744024,76.125748,20.635401,23.295269,34.617031,2534.992385,32.405369,7.6154909,19.61466,74.257889,19.574156,-524213.0,5.9727273,62.648468,62.648468,95.553566,91.553711,70.935081,65.991638,12.989475,7.607481,14.95688,12.581575,3.4027019,11.127418,17.269222,32.431053,44.12661,36.660755,4.0664887,1.7091639,41.952404,16.104923,6.5489712,3.8844817,6.310843,420.8864117
muzaffarpur,29.795998,7.9419875,15.870124,36.948471,149.48265,19.401062,-531187.1542,5.5752301,63.159554,97.321281,81.396545,1.3413843,512.967145,28.736462,4.9684715,43.872608,103.33627,8.8704748,-60992.64704,6.107779,0.81748885,75.136253,22.111858,43.108334,0.46364588,2544.553425,54.212948,0.87773842,5.4673452,28.914223,14.135769,5.8415046,-139878.25,3057.5205,2.973516,46.146378,bihar,46.472099,28.813761,1.3691294,6.4846253,67.985229,2.1656663,-447811.8064,15.608422,84.391579,5.7768579,75.724892,22.814236,1.4608713,50.849182,7.7573404,76.261978,22.178682,23.279589,31.731834,3154.712368,29.795998,7.9419875,15.870124,79.696899,19.401062,-531187.13,5.5752301,63.159554,63.159554,97.222427,97.321281,81.396545,64.880646,2.3670187,4.8678102,8.4707212,4.9755459,5.7125697,10.592286,16.400669,22.07489,52.349518,37.480522,4.7864122,0.0,48.694077,15.668453,4.9048572,2.4918931,1.3509783,512.967145
gopalganj,29.369562,6.9875822,23.624016,54.434776,137.87238,17.678387,-409837.6253,6.0252652,51.778908,92.887672,80.764565,1.8720087,231.5160948,28.287024,5.2177463,40.889027,141.64694,7.2551131,-61273.34536,6.8710933,0.8472206,71.313545,20.675812,47.12664,0.50408453,1496.35054,45.761032,1.3679242,5.454886,28.432072,12.46675,6.4481792,-107977.32,1727.8666,1.7698359,-3.7745667,bihar,34.274277,28.258289,1.3105512,6.2200732,67.864418,2.2691088,-350986.9144,15.502922,84.497078,6.3941436,69.12336,28.61039,2.266248,58.613396,7.3260641,77.717369,19.509621,22.213451,39.429272,1642.58926,29.369562,6.9875822,23.624016,76.107422,17.678387,-409837.63,6.0252652,51.778908,51.778908,98.501503,92.887672,80.764565,71.907501,4.0446582,2.413723,3.2406898,0.85313159,3.1284974,1.7067319,20.469976,24.634142,40.00956,42.303425,1.1376829,0.0,39.390141,10.37199,6.5942912,4.277833,2.9969976,231.5160948
siwan,31.807135,7.7997108,15.447514,55.016296,140.42039,8.6222601,-423110.4848,5.7830224,64.804832,88.805611,75.68676,1.7144966,259.0637248,28.106918,5.6654296,37.058933,134.11987,5.4681425,-51085.46973,7.3333902,0.90146911,70.687012,19.364721,46.011971,0.59806049,1871.960981,42.79364,1.1164361,5.9248891,28.556746,7.0452013,6.5582066,-96311.688,2131.0247,2.1342812,6.3005219,bihar,36.852444,28.638567,1.4952816,7.1809735,75.085426,2.4783466,-219216.0408,14.390315,85.609688,6.3216372,65.023544,33.27726,1.6991949,51.953167,3.9897196,77.394829,27.270311,22.051584,25.165705,2021.880183,31.807135,7.7997108,15.447514,76.630852,8.6222601,-423110.5,5.7830224,64.804832,64.804832,95.549309,88.805611,75.68676,77.449539,7.9331465,6.3801432,7.762897,5.5539708,3.0025401,7.0194745,11.205484,19.393063,61.786812,60.481136,0.97195971,1.2755615,50.326973,24.617512,19.036703,16.130568,1.9685497,259.0637248
saran,29.923027,8.8070965,11.753397,63.218777,155.40085,16.868273,-302506.4544,6.1187029,52.112961,87.609543,70.364922,1.2958561,404.9731116,28.656881,5.2816548,40.872753,119.6658,11.164175,-58427.08119,7.0575318,0.9370324,74.623093,24.755531,45.013439,0.56866187,2032.845954,42.596104,0.72719425,5.8673048,28.867214,14.016224,6.5881176,-98973.805,2437.8191,3.5254416,35.735046,bihar,41.956478,28.419844,1.321703,6.3629141,67.373627,2.2173121,-415774.942,17.554855,82.445145,6.5559468,70.862175,26.584471,2.5533562,45.653065,11.442216,77.264381,26.358505,21.131859,30.091583,2282.051518,29.923027,8.8070965,11.753397,75.826302,16.868273,-302506.47,6.1187029,52.112961,52.112961,95.806938,87.609543,70.364922,54.360371,19.969933,24.309031,24.838936,12.747784,20.220329,21.411514,31.09194,41.697697,46.432358,34.570797,0.52810746,1.1925524,38.104458,14.934293,7.3394985,21.261021,6.9936304,404.9731116
vaishali,30.396378,8.179018,19.156612,48.31971,145.58553,4.6641521,-415686.2496,5.4019084,61.254627,90.105751,72.106804,1.1779706,307.8896141,28.818073,5.1882377,42.328117,112.24117,12.42675,-52485.7481,6.7584553,0.91637748,79.252106,24.457315,47.984566,0.55712354,1908.76271,42.121185,0.62084711,5.6036525,29.037298,8.5454512,6.0801821,-102933.74,2216.6523,2.9907804,33.344353,bihar,38.070591,28.668411,1.3088157,6.2028131,66.80471,2.1869166,-449915.2941,7.3453598,92.65464,6.0454898,76.937416,20.838331,2.2242565,52.03516,14.944187,73.70858,21.686686,25.708267,31.136343,1910.378371,30.396378,8.179018,19.156612,74.795746,4.6641521,-415686.25,5.4019084,61.254627,61.254627,100.0,90.105751,72.106804,53.217018,4.1104517,4.8555689,11.309203,11.599977,5.5889082,7.4808278,10.124495,23.851349,36.730824,17.509443,4.922297,1.5656594,41.987022,21.61273,13.616469,10.379774,3.8475864,307.8896141
samastipur,31.281389,7.1889615,21.102772,48.977798,136.52733,5.4491763,-574360.7626,6.0389733,64.811554,88.316971,78.462723,1.2962419,407.5274889,28.383368,4.5820136,47.397236,99.554321,4.7179937,-92341.36176,5.9108181,0.88308221,80.050697,25.975761,51.019852,0.35818136,2102.228903,37.297119,0.93806052,5.0053229,28.853941,5.0835848,5.9748955,-170610.38,2509.7563,2.6069479,36.973007,bihar,32.045887,29.241087,1.1450675,5.3220983,59.369904,1.7817222,-740191.2544,3.0013661,96.998634,5.7989573,79.788956,18.308071,1.9029776,56.271084,6.9733672,78.273811,20.007809,20.620125,29.478771,2528.337707,31.281389,7.1889615,21.102772,75.747353,5.4491763,-574360.75,6.0389733,64.811554,64.811554,96.184578,88.316971,78.462723,59.410877,13.291815,20.547546,21.302544,13.708838,10.636733,22.241564,33.289085,43.789871,53.372299,37.591431,2.6097183,0.81973904,52.149422,12.974715,3.4663677,10.296224,4.2029295,407.5274889
begusarai,28.840219,7.4090104,19.723103,48.683022,136.72656,36.539345,-534521.5699,6.6875072,52.492023,86.855301,77.600166,1.1960053,498.0956464,28.344715,4.6821103,47.1134,101.74265,19.649279,-68289.42474,6.5734797,0.94761521,80.334511,23.529036,43.601177,0.36417395,1746.882602,43.254124,0.8318314,5.2871304,28.454653,28.094311,6.6304932,-171732.83,2244.9783,2.7269001,34.983917,bihar,38.866314,28.501648,1.3271625,6.2913671,67.094063,2.1262445,-457538.1395,32.242237,67.757759,6.3917608,73.405418,22.711483,3.883105,47.988987,6.6229267,71.868782,21.846893,30.087286,39.495869,2139.501081,28.840219,7.4090104,19.723103,77.505531,36.539345,-534521.56,6.6875072,52.492023,52.492023,97.964684,86.855301,77.600166,60.923851,12.116591,15.347823,17.106209,11.914602,14.702608,12.249681,14.732717,25.562399,26.353689,15.22643,1.2151051,0.0,48.101135,10.558734,6.6408916,18.262131,6.9587173,498.0956464
khagaria,30.280203,6.4103546,21.004353,49.571709,125.66405,10.564758,-710656.4211,6.5432472,66.822754,90.960938,79.691193,1.4705634,170.6544554,28.574989,4.1618433,52.7318,98.20359,5.3214931,-79333.16197,6.3052921,1.0054274,83.764648,29.185223,45.338989,0.34831962,866.339107,45.621948,1.1222438,4.5318732,28.85561,7.9431257,6.4242697,-183227.86,1036.9935,2.2485113,27.460457,bihar,36.625999,28.274948,1.0738866,5.06464,54.952137,1.9371815,-629655.7915,9.911377,90.088623,6.2711978,79.343674,18.420473,2.2358584,54.334938,8.5629377,78.22287,21.48629,20.044882,28.775284,1058.488634,30.280203,6.4103546,21.004353,71.360657,10.564758,-710656.44,6.5432472,66.822754,66.822754,96.452171,90.960938,79.691193,65.530548,7.6209307,13.393436,20.204357,6.0293851,9.4372873,23.074789,32.213791,43.783009,69.461754,49.173141,3.2805915,1.4422765,43.518452,9.6750031,2.2472229,9.4337749,11.906408,170.6544554
bhagalpur,28.99412,9.5743303,12.164298,57.241249,153.93008,46.850224,123604.9188,6.5113673,49.695976,92.592239,86.407135,1.3904146,518.6582218,28.532782,5.3117175,42.315762,104.88875,25.86495,-47084.11831,6.5589714,0.93979335,76.146194,24.708395,41.076981,0.48173064,1822.809269,51.515259,0.90868396,6.2559285,28.634972,36.357586,6.5351696,-9274.8076,2341.4675,4.2626128,49.041336,bihar,30.46344,28.386517,1.3824505,6.5480146,67.529419,2.5682108,-171063.928,31.292498,68.707504,6.4392705,74.401978,23.060766,2.5372603,62.128799,4.2456193,71.778137,22.787279,28.291044,38.012302,2095.441358,28.99412,9.5743303,12.164298,81.123482,46.850224,123604.92,6.5113673,49.695976,49.695976,96.710876,92.592239,86.407135,57.290089,6.2233729,5.2088661,10.364289,3.6637101,4.4433703,9.5644064,17.840166,26.018429,28.631378,22.502806,4.1164641,2.5264103,26.547426,12.369779,7.0228367,17.784292,9.9296436,518.6582218
banka,31.407753,8.2787409,12.725982,56.850754,150.54329,6.49156,-354560.5134,5.5381522,58.08881,90.923798,91.999542,1.3264453,195.5093174,29.546049,3.9411192,53.902637,82.603203,3.7335954,-90728.94597,6.1289315,0.84930742,81.806694,25.983746,34.624359,0.33274832,1142.825545,56.299438,0.99369705,4.5747762,29.818014,5.1125774,5.8335419,-129270.52,1338.3348,4.3376217,67.940086,bihar,33.756821,29.33581,1.114079,5.0986862,58.951061,1.9244105,-649464.085,3.8424559,96.157547,5.7334895,80.871132,17.024103,2.1047666,57.166977,2.206583,74.475342,20.318361,24.584517,42.053932,1076.943863,31.407753,8.2787409,12.725982,81.533958,6.49156,-354560.5,5.5381522,58.08881,58.08881,96.698219,90.923798,91.999542,52.181244,8.4540215,9.3982906,15.000781,7.1027679,8.5110884,14.377933,17.463194,23.360546,45.070328,42.215462,4.462419,2.2144935,38.647289,13.238461,9.647357,20.385586,6.3484335,195.5093174
munger,28.92223,8.2873821,18.694992,56.734623,149.02863,40.675217,-47475.6011,6.5587778,50.93045,92.360756,87.034706,1.3179281,174.2106609,29.263571,5.8750744,33.187851,121.29777,29.148516,-42760.2653,5.9975109,0.7828005,75.835686,22.684229,38.036369,0.59328049,688.7415254,54.324387,0.72464758,6.3620653,29.194662,34.911865,6.2781444,-43712.188,862.95221,2.4123077,27.730858,bihar,37.627884,29.382792,1.5197035,7.4577813,72.902122,2.755054,-30335.90788,36.332912,63.667088,5.9203916,76.124863,20.877542,2.9975972,54.732872,7.9003892,71.213333,24.824684,30.471191,31.506956,841.5365831,28.92223,8.2873821,18.694992,77.270943,40.675217,-47475.602,6.5587778,50.93045,50.93045,94.13118,92.360756,87.034706,58.689671,7.7414184,8.2348766,9.916563,3.1782811,7.1054444,11.080152,17.241472,28.489893,26.901194,16.101841,1.8128937,0.0,37.206821,12.392547,7.8828945,19.154564,3.980032,174.2106609
lakhisarai,31.252209,7.5722013,24.941296,44.546013,128.71402,34.460609,-267382.9801,6.8901143,64.606407,91.026535,85.254181,1.4546186,111.2694038,28.936449,4.8561773,45.063408,99.429886,16.314346,-49033.80704,6.8955607,0.97460026,78.110428,22.746277,34.173317,0.49991098,492.6886242,56.853218,0.95470762,5.3565602,29.363091,25.387478,6.8928375,-89261.078,603.95801,2.7160239,29.284134,bihar,42.1367,28.523397,1.202016,5.676187,61.532532,2.3736804,-309792.0085,24.757387,75.242615,6.8497157,76.253578,21.328472,2.4179487,48.889835,7.2572336,68.550591,19.466736,33.220947,38.906384,579.7666941,31.252209,7.5722013,24.941296,67.452507,34.460609,-267382.97,6.8901143,64.606407,64.606407,90.387245,91.026535,85.254181,66.754494,6.107677,9.2405272,18.187601,9.0446625,10.021557,18.267357,15.273815,28.742167,63.485561,34.688507,4.5576439,6.1012425,49.856171,20.333342,8.6849842,31.234354,10.264853,111.2694038
