district,m_pct_any_dv_4,f_pct_any_beat_4,gap_any_dv_4,avg_any_dv_4,m_mean_dv_count_4,f_mean_beat_count_4,gap_dv_count_4,m_pct_beat_goout_4,m_pct_beat_neglect_4,m_pct_beat_argue_4,m_pct_beat_refusesex_4,m_pct_beat_burnfood_4,m_pct_dv_unfaithful_4,m_pct_dv_disrespect_4,m_pct_father_beat_mother_4,m_pct_force_sex_right_4,m_pct_any_dv_4.1,m_mean_dv_count_4.1,f_pct_beat_goout_4,f_pct_beat_neglect_4,f_pct_beat_argue_4,f_pct_beat_refusesex_4,f_pct_beat_burnfood_4,f_pct_any_beat_4.1,f_mean_beat_count_4.1,f_n_dv_4,gap_father_beat_mother_4,female_pct_breastfeeding_4_x,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4_y,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4,state,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5,StateCode,State,DistrictCode,in_labour_force,lfpr_percent
bongaigaon,35.670048,33.239792,2.4302559,34.454918,0.96361846,0.64876503,0.31485343,10.714286,20.359282,22.75449,2.4096384,9.5238094,13.173654,16.86747,1.8633541,1.2195121,35.50296,0.97633135,8.0745335,14.906833,19.375,6.9182386,8.125,30.864197,0.56790125,42.674235,-7.6330671,21.637205,33.19997,7.667336,13.433104,61.211605,137.18707,11.306046,-304889.9105,4.5591741,68.250443,91.16391,79.10257,1.3620068,90.5300234,29.900927,6.3818402,24.568588,135.65924,15.618854,-31653.23142,5.2635245,0.60210055,76.053741,21.637205,53.029015,0.59377432,373.3442208,38.134895,0.76823246,6.6327186,30.544771,13.46245,4.9113493,-84978.297,463.87424,1.2854958,1.527832,assam,27.678108,30.282993,1.5634937,7.077075,81.175926,2.2815914,-323910.5171,16.338768,83.661232,4.7792382,75.538429,19.774755,4.686811,63.485802,10.296276,84.753708,33.675571,14.108941,48.079853,430.4316172,33.19997,7.667336,13.433104,78.587234,11.306046,-304889.91,4.5591741,68.250443,68.250443,99.105545,91.16391,79.10257,61.774517,10.61376,19.907885,22.259703,2.4244773,9.0709362,12.806657,16.487595,34.455009,76.02346,44.319237,4.7989683,7.2296867,26.911942,14.436911,9.3613815,1.5450145,2.7173486,90.5300234,18,Assam,20,0.1217391267418861,12.17391300201416
chirang,29.123493,38.303631,-9.1801376,33.713562,0.60616207,0.66327888,-0.057116807,5.5944057,11.267606,12.676056,2.7777779,1.388889,5.7142859,14.084508,9.090909,4.2553191,31.081081,0.63513511,9.090909,18.75,36.734695,3.2467532,2.5641026,38.21656,0.66242039,27.68458495,-8.4325905,25.908226,32.998375,6.6058602,21.259638,54.446178,129.87259,9.8495531,-665938.6145,4.9885235,66.515694,90.308975,78.382652,1.5916736,55.54769987,30.248232,5.6954145,30.773521,121.16209,7.5736103,-51283.60834,5.4100795,0.63637525,77.581642,25.908226,42.043442,0.44799736,245.7248144,48.265533,1.1436763,5.8632798,30.755295,8.7115822,5.1993017,-164611.81,301.27252,0.91044569,8.710495,assam,36.486206,30.173868,1.428129,6.4482732,76.55365,1.9239029,-583308.4674,5.6726179,94.327385,4.8631196,75.347816,20.174898,4.4772878,53.822769,12.374414,84.024017,30.253792,13.683571,40.561081,279.4027056,32.998375,6.6058602,21.259638,75.889702,9.8495531,-665938.63,4.9885235,66.515694,66.515694,100.0,90.308975,78.382652,86.463127,5.2394214,10.420921,11.371811,2.7075629,1.5510237,6.3651996,13.081285,22.325989,57.827198,54.007256,5.7712793,3.6958649,54.365944,34.188904,25.767282,5.7494621,4.2989492,55.54769987,18,Assam,21,0.1935483813285827,19.35483741760254
kamrup,58.98016,36.302776,22.677383,47.641468,1.9188876,0.89756596,1.0213217,16.788322,26.811594,22.463768,11.764706,10.144927,24.637682,44.2029,23.308271,16.911764,60.144924,1.9565217,15.286625,28.57143,29.411766,10.135135,14.379086,38.125,0.9375,96.91116565,13.583664,18.730062,31.519796,8.5310144,10.354282,61.444588,152.55414,10.339471,-248192.7219,4.7323804,49.472626,94.99649,80.677788,1.7008785,218.45469,30.001057,7.2638593,19.655386,147.69089,9.9846935,-21869.03514,5.207077,0.50412905,72.859329,18.730062,57.950012,0.71275985,896.3870057,37.046478,0.98811865,7.5121598,30.298656,10.162083,4.9697285,-66217.461,1114.8417,1.2671552,4.8632507,assam,38.072273,30.398325,1.6942602,7.9939804,83.199715,2.424926,-250648.7147,12.467419,87.532578,4.8757715,71.57869,22.968138,5.4531732,56.924217,13.525883,87.366745,31.152269,9.3129101,47.648697,956.4037178,31.519796,8.5310144,10.354282,83.405602,10.339471,-248192.72,4.7323804,49.472626,49.472626,100.0,94.99649,80.677788,77.817032,16.782576,27.013224,22.80291,11.439182,9.8168116,25.067627,42.740269,53.266113,54.521935,49.374313,22.076349,5.3329353,41.729336,21.67177,13.700949,20.616573,4.5711298,218.45469,18,Assam,22,0.1388888955116272,13.88888931274414
kamrup metropolitan,34.820225,20.271816,14.548409,27.546021,0.75552863,0.35070628,0.40482235,9.2024546,11.042945,8.5365858,1.8404908,4.9079752,6.2111802,11.656442,7.1428576,18.292683,36.363636,0.77575755,5.6910572,17.5,4.9180326,4.2016807,4.0650406,20.967741,0.3548387,76.31770098,-4.8151836,15.217654,33.950718,9.7238598,4.6054397,55.03006,168.07616,87.747131,540148.9014,4.883986,63.320194,95.462868,87.039818,1.7960947,191.7244924,31.346716,9.0792646,12.293754,166.33914,81.622459,67391.82541,4.5781093,0.38537535,67.185341,15.217654,78.996742,1.0789694,709.4025261,16.466125,0.7171253,9.2164097,31.900745,84.684799,4.7310476,167976.0,901.12701,0.64459515,1.7370148,assam,11.956963,31.325832,1.9371375,9.3982725,90.428101,3.4974239,491654.8959,82.591522,17.408482,4.4884582,69.793091,26.035408,4.1715064,83.505905,20.428204,80.825462,32.838837,18.514805,57.084507,770.9013756,33.950718,9.7238598,4.6054397,87.489227,87.747131,540148.88,4.883986,63.320194,63.320194,94.722839,95.462868,87.039818,82.898735,8.6402788,10.404259,8.7528982,1.9885503,4.7685442,6.2760234,11.783611,19.176323,46.110035,34.695179,19.578194,4.2729669,38.256435,28.253164,20.912916,7.4460955,15.042661,191.7244924,18,Assam,23,0.1347305327653885,13.473052978515623
nalbari,44.602871,29.687489,14.915382,37.14518,1.2200056,0.63157135,0.58843428,10.071942,13.571429,15.714286,4.2857146,11.428572,12.857143,16.428572,18.333334,13.475177,42.657341,1.1118882,15.909091,22.598869,24.855492,4.6242771,6.2146893,33.146069,0.73033708,49.34097324,-4.3063679,18.999655,34.248482,8.4044552,14.588695,52.605484,162.84813,14.070477,-380805.4748,4.9009676,67.222389,83.953545,78.020218,1.4819878,106.8824829,30.119617,7.4571118,17.636347,152.81494,10.454282,-30435.40805,5.2215281,0.45333722,73.018066,18.999655,50.01796,0.63019007,437.3195083,33.935585,0.85179776,7.6431723,30.930536,12.262379,5.0612478,-99248.867,544.20197,0.94734335,10.033188,assam,29.726498,30.705885,1.7699155,8.3412209,88.143913,2.2200241,-369692.7174,14.085735,85.914268,4.8998909,75.391228,20.682898,3.9258738,54.227047,9.4714594,83.127007,32.792469,16.255972,44.091244,467.779598,34.248482,8.4044552,14.588695,77.236229,14.070477,-380805.47,4.9009676,67.222389,67.222389,100.0,83.953545,78.020218,77.737785,11.040982,14.159046,17.547958,4.5325913,12.520951,13.670641,16.393568,32.821957,56.898987,48.339321,7.700748,12.451812,39.815216,23.125578,13.810156,16.777758,3.7517204,106.8824829,18,Assam,24,0.1279069781303405,12.790698051452637
baksa,46.371441,26.136324,20.235117,36.253883,0.93806738,0.66189909,0.27616829,15.384616,21.153847,14.74359,1.9354839,3.2258062,10.32258,7.0967741,12.676056,8.333334,46.153847,0.93589741,9.3167696,13.836477,21.73913,12.345679,12.269938,26.829269,0.68292683,59.21998459,-3.6945219,24.264006,34.792957,7.8823557,16.169512,56.306606,141.38988,0.0,-510384.061,4.9076471,67.241829,85.795586,86.387581,1.6864177,125.6199275,29.788975,6.8688183,22.100163,141.2812,1.3176844,-41345.72986,5.3270469,0.59550387,76.26107,24.264006,50.620239,0.60409576,536.1085822,35.175346,1.0823219,7.0612245,30.738911,0.65884221,5.1173468,-130386.12,661.72852,1.0135374,0.1086731,assam,20.030861,30.772779,1.5121926,6.9555435,78.929901,1.857926,-621739.6686,1.103712,98.896286,4.9461155,75.302017,20.996458,3.7015281,65.764725,14.631848,87.533653,29.165861,9.5403357,38.094566,624.1881146,34.792957,7.8823557,16.169512,80.566345,0.0,-510384.06,4.9076471,67.241829,67.241829,100.0,85.795586,86.387581,80.752151,15.486137,21.177242,14.852042,1.9405901,3.1963122,10.111814,7.1004815,35.306644,59.601307,56.920986,15.596245,3.1064322,52.594166,47.431255,29.825115,11.561253,3.768522,125.6199275,18,Assam,25,0.1346153914928436,13.461539268493652
darrang,51.114994,50.617165,0.49782944,50.866081,1.5427688,1.2281346,0.3146342,19.886364,25.0,29.545454,15.340909,10.227273,25.0,14.772727,12.0,4.5454545,52.272724,1.5625,26.31579,31.543625,45.205479,8.0,14.0,48.051949,1.2077922,50.43479654,-4.1372347,24.082787,32.103218,6.8297801,22.311241,41.340355,123.1601,4.8374953,-466773.3386,5.0546041,71.065125,89.385223,82.446236,1.8595816,131.9312225,29.539873,6.3513656,26.14094,129.54216,8.2526007,-49225.83465,5.2872591,0.57946688,73.427597,24.082787,35.325253,0.42894486,511.974425,54.059971,1.4306368,6.449389,30.065083,6.5450478,5.1709318,-134778.05,643.90564,0.47841454,-6.3820572,assam,42.203197,29.944532,1.5154549,6.9236994,79.103821,1.9461479,-569166.7802,6.0998001,93.9002,4.9405923,77.194107,19.017241,3.7886512,47.182026,11.052948,86.791206,30.303112,9.9650774,55.155418,535.0025369,32.103218,6.8297801,22.311241,72.42804,4.8374953,-466773.34,5.0546041,71.065125,71.065125,99.207344,89.385223,82.446236,82.146851,20.183939,25.573652,29.236692,15.685509,10.351154,23.628201,13.026945,44.034309,72.777313,62.933411,10.812175,8.3042126,37.910458,9.9945526,9.4566879,12.151546,4.377676,131.9312225,18,Assam,26,0.078571431338787,7.857142925262451
udalguri,38.858643,32.290546,6.5680962,35.574593,0.86163193,0.73575592,0.12587601,8.7837839,19.863014,16.216215,0.67567569,0.0,14.965985,12.587413,13.934426,2.0134227,38.926174,0.85234898,12.578617,15.432098,24.691359,10.759494,8.75,33.333336,0.71604937,51.16339844,-3.7415638,21.363365,34.454716,7.1658158,15.613129,60.858494,143.32042,4.5464697,-551339.4745,4.6984801,69.358536,86.984711,77.039017,1.5334711,101.9083713,30.43819,6.0703473,28.993256,125.77206,5.5603833,-46058.15749,5.2067204,0.54922485,74.061287,21.363365,50.546749,0.59401381,471.7002109,36.437962,0.9394573,6.2649703,31.151773,5.0534267,4.9526005,-135827.38,573.60858,1.0954685,17.548363,assam,31.494469,30.873814,1.3928875,6.3473721,73.405273,1.8731021,-607108.9355,5.1435175,94.856483,4.8071461,71.315315,23.491451,5.1932302,55.490242,13.869956,83.492561,31.221624,15.889404,51.184292,510.5162472,34.454716,7.1658158,15.613129,79.721344,4.5464697,-551339.5,4.6984801,69.358536,69.358536,100.0,86.984711,77.039017,84.366707,8.6155672,19.352087,16.168203,0.64809096,0.0,14.834198,12.164266,31.588072,55.489922,55.232925,9.7508183,5.4488854,45.821701,49.473553,27.981632,11.204138,12.110299,101.9083713,18,Assam,27,0.1041666641831398,10.416666030883787
darjiling,50.661858,39.195194,11.466663,44.928528,1.0254771,0.80685437,0.21862268,7.5000005,3.7500002,18.125,12.025317,0.625,16.770187,22.360249,8.1632652,18.471338,51.851852,1.0555556,8.59375,27.34375,12.5,11.71875,3.125,36.71875,0.6328125,99.42012107,-16.890846,12.935249,32.85907,8.2128706,7.4035115,63.101601,149.34341,40.166752,-67616.79757,4.3871574,65.413628,89.160858,91.365257,1.6856524,230.6335843,30.559467,7.3011351,18.20771,150.81801,37.421623,27448.30057,5.342175,0.41737553,68.816963,12.935249,51.817966,1.0042065,1097.376965,37.342892,0.68144584,7.4594746,30.958836,38.794189,4.864666,10938.488,1328.0105,0.91173553,-1.4745941,west bengal,19.606514,31.377325,1.6718588,7.9170308,84.374832,2.8818831,78618.41637,43.176399,56.823605,4.8752031,70.741341,24.621576,4.6370783,69.554344,13.212191,80.256538,27.634403,19.694574,62.865482,1156.701266,32.85907,8.2128706,7.4035115,89.45591,40.166752,-67616.797,4.3871574,65.413628,65.413628,94.570541,89.160858,91.365257,83.028053,7.1533346,4.1567407,17.433826,10.770196,1.0288563,15.136673,21.304836,38.473492,53.650986,19.356073,17.401623,9.3117695,40.070435,39.044426,26.954195,7.8115692,16.030151,230.6335843,19,West Bengal,1,0.2401433736085891,24.01433753967285
jalpaiguri,41.301575,48.117844,-6.8162689,44.709709,1.2880236,1.1921566,0.095867038,10.738256,16.216215,16.107382,10.738256,5.3691278,23.489933,20.805368,14.383562,17.449665,42.953022,1.3489933,20.270269,33.783783,29.729731,17.567568,18.243242,48.648651,1.195946,241.3560542,-12.053801,16.474165,34.107185,7.9884171,13.738288,41.770599,133.30142,29.643097,-199287.3854,4.4580464,65.047699,89.220337,88.614479,1.6644889,539.68893,30.347086,5.8289704,29.314402,124.46481,23.644033,-32654.85117,4.8640099,0.41012377,73.898506,16.474165,36.678391,0.69003373,2184.926747,52.541946,0.97445518,6.2567115,31.091883,26.643566,4.6610279,-65661.242,2724.6157,2.1594467,8.8366089,west bengal,31.618027,31.281445,1.5290209,7.0521722,77.795486,2.3806832,-274135.4981,29.231422,70.768578,4.611095,72.228447,22.819351,4.9522085,57.60231,15.852314,78.311539,25.820267,22.140036,63.060062,2628.085972,34.107185,7.9884171,13.738288,73.761253,29.643097,-199287.39,4.4580464,65.047699,65.047699,100.0,89.220337,88.614479,81.423965,10.317225,15.126677,15.38927,10.262053,4.8961239,22.509134,19.819136,28.882875,39.861591,21.421646,10.531271,18.521851,47.787796,34.886715,20.079504,13.297767,9.6666727,539.68893,19,West Bengal,2,0.2725000083446502,27.25
koch bihar,61.05154,68.129631,-7.0780907,64.590584,2.1205897,1.8874136,0.23317611,22.580645,28.846153,30.322582,13.548388,11.688312,33.116882,31.818182,20.408163,16.883118,60.256409,2.0641026,30.821917,47.945206,57.241379,18.055555,21.527777,65.753426,1.7465754,192.7776617,0.68695259,18.452147,32.767014,6.8617172,14.024465,50.74522,127.48358,11.592505,-521786.3419,4.840827,69.283432,92.40107,84.944824,1.6217375,440.0945842,30.746353,5.8374281,23.498177,124.50642,9.151576,-46563.20153,4.6653118,0.43797314,80.830605,18.452147,38.292988,0.54952347,1698.597439,54.108082,1.072214,6.0482035,31.162159,10.37204,4.7530694,-144353.41,2138.6921,1.0242891,2.9771652,west bengal,50.716232,30.611784,1.5570569,6.8602457,83.643669,1.9352534,-562822.0584,11.418026,88.58197,4.6387744,80.740128,15.78686,3.4730103,41.684837,7.2479396,79.490211,23.263594,19.763435,61.255497,2026.147985,32.767014,6.8617172,14.024465,75.049438,11.592505,-521786.34,4.840827,69.283432,69.283432,99.11937,92.40107,84.944824,83.550934,22.476419,28.856525,30.509047,13.77764,11.820665,34.166672,32.60981,50.595909,45.893291,32.388767,7.6745329,20.3458,52.132977,31.406761,11.1918,20.047499,7.0345855,440.0945842,19,West Bengal,3,0.2237762212753296,22.37762260437012
uttar dinajpur,45.65044,55.101959,-9.451519,50.376198,0.97240692,1.7922709,-0.81986398,4.4585986,6.4102569,12.101911,10.967742,4.4871798,14.838709,21.019108,10.489511,11.538462,44.585987,0.94904459,39.880951,42.011833,44.910179,28.143713,21.893492,56.804733,1.7573965,198.3335565,-2.4655457,23.206585,32.84164,6.7997937,21.058035,40.780361,123.48002,12.244085,-443321.712,5.0895405,64.600319,91.463875,86.989868,1.6622266,368.7018083,28.603239,4.4416347,45.260506,96.667099,13.267289,-59618.44794,5.9850202,0.69620585,74.322891,23.206585,25.990414,0.45352152,1738.788578,65.473465,1.2087051,4.8541903,29.34474,12.755688,5.5372801,-126746.67,2107.4905,2.3581591,26.81292,west bengal,47.386593,29.370247,1.3413244,6.1729736,70.5401,1.9910388,-566574.7551,12.033838,87.966164,4.9560313,71.07888,24.452999,4.4681191,44.077282,19.44091,82.228127,25.817261,16.179962,62.632275,1842.336538,32.84164,6.7997937,21.058035,70.365952,12.244085,-443321.72,5.0895405,64.600319,64.600319,97.833176,91.463875,86.989868,80.791565,4.5682392,6.5873652,12.391985,11.471292,4.6187792,14.528255,21.475178,35.192612,47.23645,25.343052,10.870247,19.190716,44.742256,24.662308,4.9624953,9.7965498,5.907763,368.7018083,19,West Bengal,4,0.1036269441246986,10.36269474029541
dakshin dinajpur,61.503418,68.213905,-6.7104874,64.858658,2.0581875,1.7055815,0.35260594,21.875,26.708075,33.128834,7.5000005,6.790123,42.236023,43.47826,28.947369,9.3167696,63.80368,2.1595092,32.846718,40.145985,52.554745,21.89781,21.89781,64.963501,1.6934307,103.6053991,-3.0491829,18.143847,33.934608,7.3027935,17.150887,45.730167,131.43024,17.123079,-426231.1692,4.5087948,66.779419,85.180984,88.40554,1.5450737,256.6517917,30.192358,5.9193082,24.177681,136.58691,13.398383,-52625.70871,4.6276374,0.40656739,77.911705,18.143847,25.040453,0.68452203,958.2168008,60.140533,0.86055171,6.2115817,30.982943,15.260731,4.5682163,-131553.19,1214.8687,1.3834853,-5.1566772,west bengal,23.710751,31.113043,1.5419585,7.0197721,81.747986,2.0239537,-547039.1962,14.866254,85.133743,4.6287599,77.912132,15.360525,6.7273417,61.470234,9.8187637,80.783356,24.624359,20.192167,70.224655,1217.617869,33.934608,7.3027935,17.150887,74.481926,17.123079,-426231.16,4.5087948,66.779419,66.779419,97.189346,85.180984,88.40554,82.368431,20.473146,25.082376,31.935232,6.9699793,6.3463993,39.803223,40.41713,53.741844,51.629837,34.77874,8.3228817,21.909151,45.599125,21.890385,6.4945302,26.071337,12.010824,256.6517917,19,West Bengal,5,0.1988950222730636,19.88950157165528
maldah,45.839958,58.036919,-12.19696,51.938438,1.2401172,1.3226618,-0.082544565,11.643836,16.107382,21.621622,8.1632652,4.0268455,15.540541,22.818792,18.881119,22.297297,48.0,1.3866667,26.973686,31.578945,46.052631,17.105263,13.815789,55.921055,1.3552631,258.0701301,4.6887941,22.566391,32.126907,6.6064973,21.891005,41.196014,128.37735,11.368631,-614379.9107,4.72121,63.98616,88.054161,87.972031,1.6296471,487.2486939,28.834644,5.4005399,28.613373,124.62372,14.008559,-47841.70389,5.2435536,0.63225991,78.418518,22.566391,38.603367,0.58504391,2224.322364,49.450794,1.0446032,5.6172414,29.426239,12.688595,4.9823818,-149644.31,2711.571,1.2059574,3.7536316,west bengal,50.331509,29.920122,1.3612831,6.2543077,73.32354,2.1416385,-444021.2176,12.70794,87.292061,4.9369988,77.521408,17.022587,5.456007,37.722652,17.125612,75.217514,27.389027,24.90486,55.560696,2684.722507,32.126907,6.6064973,21.891005,72.464874,11.368631,-614379.94,4.72121,63.98616,63.98616,98.771706,88.054161,87.972031,83.903824,10.239087,15.797556,19.083828,5.4339075,4.4303131,11.293006,20.155781,26.853483,54.563457,40.56004,7.3700333,22.122133,39.857033,20.219587,7.2834687,19.292751,2.487052,487.2486939,19,West Bengal,6,0.198142409324646,19.81424140930176
murshidabad,71.548309,49.303551,22.244759,60.42593,2.0130286,1.1845578,0.82847083,21.383648,20.754717,33.333336,12.738853,6.9182386,38.36478,45.569618,14.569536,18.709677,73.584908,2.1069183,30.555555,32.044201,35.911602,10.555555,8.333334,49.723755,1.1712707,581.4259372,-3.0986271,22.007309,32.603733,5.6955838,24.273104,44.426571,114.17753,16.772982,-770615.6868,5.2110696,70.797173,81.493614,87.523788,1.5089195,1086.800058,29.379333,5.8786678,26.393328,126.08867,22.965944,-33564.61864,5.4118156,0.5745641,80.732483,22.007309,47.190147,0.63554114,4642.800128,34.303467,0.87337834,5.8439403,29.990942,19.869463,5.3114424,-173369.69,5729.6001,-0.18308401,-11.91114,west bengal,50.669464,29.634407,1.3933009,6.1657805,76.755775,2.0151134,-548425.3169,22.649862,77.350143,5.0473738,79.590973,15.845863,4.5631657,30.824152,4.1843672,79.982437,28.81863,18.425835,66.712952,5116.030679,32.603733,5.6955838,24.273104,69.535286,16.772982,-770615.69,5.2110696,70.797173,70.797173,98.896828,81.493614,87.523788,80.641731,20.089867,19.363293,30.976803,11.56256,6.1425619,38.302624,44.357666,64.58493,55.96389,41.04657,7.4400811,40.499271,47.730484,15.21602,3.9782684,13.227312,2.0132244,1086.800058,19,West Bengal,7,0.2166212499141693,21.662124633789062
birbhum,64.260925,48.159824,16.101101,56.210373,1.7876498,0.96610707,0.82154268,16.167664,16.363636,35.582821,14.375,4.191617,20.370371,43.558281,19.718309,14.02439,63.690479,1.7678572,15.52795,28.57143,26.086956,12.42236,15.52795,45.341614,0.98136646,259.6499099,5.9148378,19.709562,32.3615,6.2491031,23.907673,40.701492,116.87103,11.429734,-700649.362,4.9217215,68.875092,87.161354,87.655327,1.6371282,526.6202295,30.209257,5.6600056,28.119665,117.83091,14.991792,-50026.11514,5.0432467,0.41508546,81.139908,19.709562,28.437973,0.6610384,2183.727486,58.723381,0.97608984,5.774467,30.627438,13.210763,4.9824839,-176442.13,2710.3477,0.5890975,-0.95988464,west bengal,47.864532,30.162981,1.4025989,6.2559972,75.875694,2.0243592,-616991.6061,11.185761,88.81424,4.9838128,79.735771,14.26065,6.0035844,39.296822,1.6538672,81.721169,24.419365,18.566551,72.521545,2587.613793,32.3615,6.2491031,23.907673,67.220863,11.429734,-700649.38,4.9217215,68.875092,68.875092,100.0,87.161354,87.655327,78.484894,16.879356,16.456968,34.801403,13.503914,4.2949305,19.889143,42.536884,56.579937,45.115643,30.973,6.6275887,33.461292,42.990017,26.731829,12.154121,16.212297,7.3059416,526.6202295,19,West Bengal,8,0.1355932205915451,13.559322357177734
nadia,74.690735,48.252743,26.437992,61.471741,2.644788,0.90323055,1.7415575,25.517241,36.363636,41.958042,15.217391,10.416666,49.650349,46.853146,21.138212,26.241135,75.172409,2.6620691,13.836477,25.157234,34.591194,6.2893085,8.1761007,44.654091,0.88050312,363.4144816,3.0383987,19.469862,33.183872,7.227509,11.655755,46.798004,128.23929,27.88159,-392134.5749,4.1499414,68.89135,83.495453,81.450432,1.5528114,744.0870626,30.901161,6.4837112,19.996548,137.59729,28.68387,-7608.98131,4.8345132,0.4105781,81.553116,19.469862,39.932751,0.81591773,3121.442928,43.562702,0.73689365,6.6268868,31.340567,28.28273,4.4922276,-81627.43,3865.53,0.74379778,-9.3580017,west bengal,40.544777,31.801559,1.5345726,6.8754215,81.773903,2.3389225,-316636.789,27.861872,72.13813,4.4176826,81.355118,14.577254,4.0676246,42.950676,11.996883,72.95163,25.502689,30.547205,70.979256,3446.029856,33.183872,7.227509,11.655755,76.992065,27.88159,-392134.56,4.1499414,68.89135,68.89135,94.755402,83.495453,81.450432,86.57457,25.044806,36.487568,41.396152,14.299252,9.8957863,47.429924,44.276325,64.918839,51.612164,27.899015,9.7921762,39.798862,50.759411,20.83864,8.0763426,18.938902,10.431823,744.0870626,19,West Bengal,10,0.2017937153577804,20.17937088012696
north twenty four parganas,63.109856,39.059998,24.049858,51.084927,2.4389267,0.92429703,1.5146296,26.206896,29.452055,35.61644,17.482517,15.753424,42.857143,37.241379,28.57143,20.0,63.265305,2.4693878,21.6,30.4,39.200001,12.096774,5.6000004,47.200001,1.0880001,602.8211653,3.4217567,15.092471,33.824429,8.1304703,11.216936,53.367741,151.61389,57.631294,324840.7447,4.6875181,67.542877,95.073013,86.832092,1.8978082,1452.050222,30.914751,7.9452324,10.784646,161.27556,57.255787,20405.28152,4.8025942,0.41111401,79.051491,15.092471,51.057697,0.95007151,6124.032041,44.015316,0.94773668,7.9807353,31.472427,57.443542,4.7450562,78754.117,7576.082,0.18523788,-9.6616669,west bengal,31.680576,31.455334,1.8040247,8.4048042,90.1633,3.058341,192151.8674,54.907722,45.092278,4.4060364,76.954323,18.363941,4.681736,63.392437,24.653044,73.170868,23.773258,30.786238,65.328369,6447.614752,33.824429,8.1304703,11.216936,88.150856,57.631294,324840.75,4.6875181,67.542877,67.542877,100.0,95.073013,86.832092,83.985359,25.423941,28.279537,34.31641,16.38825,15.11485,42.477543,36.354691,56.729626,37.386154,24.133612,12.510438,27.828157,52.453568,22.014778,5.9899063,24.889439,10.537967,1452.050222,19,West Bengal,11,0.1926940679550171,19.269407272338867
